11,39,0,4.2,0.0923077,6,39,0,3.5,0.0940171,1,39,0,3.1,0.0794872,7,39,0,1.8,0.0401709,10,39,0,1.16667,0.0324786,5,39,0,1.06667,0.025641,2,39,0,0.9,0.0307692,9,39,0,0.7,0.0247863,8,39,0,0.666667,0.0153846,3,39,0,0.366667,0.0179487,4,39,0,0.333333,0.0042735,17.8,429,0.457265
11,7,5,1.63333,0.262857,1,10,3,1.16667,0.121111,2,15,5,0.833333,0.126667,6,11,3,0.733333,0.216162,10,7,6,0.533333,0.0865079,9,6,3,0.5,0.15,3,7,3,0.5,0.0952381,8,8,5,0.5,0.0625,7,8,3,0.366667,0.116667,5,6,3,0.3,0.111111,4,7,3,0.0666667,0.031746,7.83333,131,1.38057
11,14,3,2.53333,0.230952,1,13,3,1.9,0.254701,6,7,3,0.7,0.133333,8,8,3,0.633333,0.0569444,5,8,5,0.633333,0.065,2,8,3,0.6,0.140278,3,9,3,0.533333,0.062963,10,8,7,0.5,0.115476,7,6,3,0.3,0.122222,9,7,3,0.3,0.107937,4,9,3,0.2,0.0740741,9.33333,136,1.36388
11,15,7,3.3,0.230476,1,12,3,1.56667,0.275,10,11,4,1,0.115152,2,11,3,0.9,0.149495,5,6,4,0.633333,0.147222,6,6,3,0.6,0.133333,3,10,4,0.5,0.05,7,6,3,0.433333,0.111111,9,8,4,0.366667,0.1125,8,9,3,0.3,0.148148,4,6,3,0.233333,0.0222222,10,141,1.49466
11,15,9,3.53333,0.30963,1,9,8,2.03333,0.293981,6,14,7,1.96667,0.133333,9,8,3,0.766667,0.1,2,8,6,0.6,0.0736111,5,6,3,0.533333,0.105556,8,7,6,0.433333,0.0746032,10,9,3,0.4,0.148148,7,6,4,0.333333,0.0638889,3,6,3,0.133333,0.111111,4,6,6,0.0666667,0.0222222,11.0667,152,1.43608
11,15,10,3.33333,0.244444,6,15,3,1.9,0.14,1,9,8,1.73333,0.208796,5,10,3,1.06667,0.17,9,10,3,0.666667,0.09,10,10,3,0.633333,0.124444,3,11,6,0.566667,0.134343,7,10,6,0.533333,0.116667,8,6,6,0.433333,0.0888889,2,7,3,0.233333,0.133333,4,7,3,0.0666667,0.0507937,11.6667,164,1.50171
11,14,10,3.2,0.211429,1,15,3,1.96667,0.246667,6,15,3,1.86667,0.217778,10,12,7,1.06667,0.112302,7,15,3,0.966667,0.117778,9,14,3,0.766667,0.135714,2,11,6,0.666667,0.0747475,8,11,7,0.566667,0.0424242,3,15,3,0.533333,0.0755556,5,8,3,0.433333,0.166667,4,10,9,0.2,0.0281481,12.7667,197,1.42921
11,8,69,3.6,0.193418,6,15,11,2.83333,0.15899,1,15,3,2.16667,0.148889,10,15,3,1.2,0.0644444,7,15,3,0.866667,0.0733333,2,15,3,0.8,0.0911111,5,15,3,0.8,0.124444,9,8,25,0.7,0.0596667,3,15,3,0.533333,0.0422222,8,15,3,0.3,0.0533333,4,15,3,0.0666667,0.0622222,14.3667,280,1.07207
11,39,0,3.63333,0.107692,1,39,0,3.26667,0.0598291,6,39,0,3.16667,0.082906,5,39,0,1.4,0.0282051,7,39,0,1.16667,0.0384615,10,39,0,1.16667,0.0247863,2,39,0,1.16667,0.0324786,8,39,0,0.566667,0.0128205,3,39,0,0.533333,0.0162393,9,39,0,0.5,0.0230769,4,39,0,0.2,0.00854701,18.5333,429,0.435043
